doc_id,author,title,year,thesis_type,director,director_source,original_director_field,specialisation,matched_secondary,match_score
HEI_000393--000010_410206,"Fantoni, Francesca",The uprising of Islamic terrorism in Italy,2006.0,Master/Other,,,,,False,
HEI_000393--000011_410206,"Mauro, Maria Teresa",The scourge of human trafficking,2006.0,Master/Other,,,,,False,
HEI_000393--000012_410206,"Flynn, Michael",Exploiting uncertainty,2006.0,Master/Other,,,,,False,
HEI_000393--000013_410206,"McCallin, Luke",Intrusive state building,2006.0,Master/Other,,,,,False,
HEI_000394--000001_410206,"Robin, Jonathan",La Géorgie de Saakashvili face au double élargissement de l'UE et de l'OTAN,2006.0,Master/Other,,,,,False,
HEI_000394--000002_410206,"Vaerenbergh, Alec van",Due process of law in the work of UN Security Council sanctions committees,2006.0,Master/Other,,,,,False,
HEI_000371--000006_411209,"Nascimento Müller, Andrea",The protection of traditional knowledge through geographical indications,2003.0,Master/Other,,,,,False,
HEI_000394--000003_410206,"Bicchetti, David O.",International inequality and new economic geography,2006.0,Master/Other,,,,,False,
HEI_000394--000004_410206,"Duss, Karla",The cyclical nature of fiscal policy in Switzerland,2006.0,Master/Other,,,,,False,
HEI_000394--000005_411209,"Boillat, Matthieu",What does antiglobalization stand for ?,2006.0,Master/Other,,,,,False,
HEI_000394--000006_411209,"Lepage-Saucier, Nicolas",International tax competition and the race to the bottom,2006.0,Master/Other,,,,,False,
HEI_000394--000007_411209,"Ozawa, Ai",Cooperation between OSCE and UNHCR,2006.0,Master/Other,,,,,False,
HEI_000394--000008_411209,"Tusicisny, Andrej",Security communities,2006.0,Master/Other,,,,,False,
HEI_000394--000009_411209,"Tolipan, Alexandre de Mendoca L.",Right to life and the use of deadly force,2006.0,Master/Other,,,,,False,
HEI_000394--000010_411209,"Bulgari, Angela",Competition policy and exporters' market power,2006.0,Master/Other,,,,,False,
HEI_000394--000011_411209,"Hansen, Stéphanie",Trade integration within the Southern African Development Community,2006.0,Master/Other,,,,,False,
HEI_000394--000012_411209,"Towbin, Pascal",How does the current account react to net foreign assets ?,2006.0,Master/Other,,,,,False,
HEI_000371--000007_411209,"Bickerton, Christophe",Demystifying Europe,2003.0,Master/Other,,,,,False,
HEI_000394--000013_411209,"Weber, Sebastian","Labor market structures, trade and their effect on unemployment",2006.0,Master/Other,,,,,False,
HEI_000394--000014_411209,"Buder, Katrin",Kausachun coca,2006.0,Master/Other,,,,,False,
HEI_000394--000015_411209,"Martinez-Hommel, Marie-Bel",Le juge communautaire et l'effet des sanctions ciblées du Conseil de sécurité,2006.0,Master/Other,,,,,False,
HEI_000395--000001_411209,"Sargsyan, Gagik",Diasporas et relations internationales,2006.0,Master/Other,,,,,False,
HEI_000395--000002_411209,"Gamberoni, Elisa",Is there an effect of the Euro on the determinants of FDI ?,2006.0,Master/Other,,,,,False,
HEI_000395--000003_411209,"Nippert, Colin",The changing rationality of torture in counterinsurgencies,2006.0,Master/Other,,,,,False,
HEI_000395--000004_411209,"Yilmaz, Özcan","La guerre en Irak, la Turquie et les Kurdes",2006.0,Master/Other,,,,,False,
HEI_000395--000005_411209,"Ragyina, Christine Erzsébet",United States and Soviet policy in Hungary and Eastern Europe,2006.0,Master/Other,,,,,False,
HEI_000395--000006_411209,"Dancheva, Irina",Bombing the Chinese embassy in Belgrade,2006.0,Master/Other,,,,,False,
HEI_000395--000007_411209,"Krügel, Sybil",The promise of democratic peace and the Iraq war 2003,2006.0,Master/Other,,,,,False,
HEI_000371--000008_411209,"Debuf, Els",Utopia or reality ?,2003.0,Master/Other,,,,,False,
HEI_000395--000008_411209,"Bouvier, Damien François","Les personnes deplacées [i.e. déplacées] internes, la responsabilité internationale et le Conseil de sécurité",2006.0,Master/Other,,,,,False,
HEI_000395--000009_411209,"Aznar Dabán, Rocío",The inclusion of refugee women in the definition of a particular social group,2006.0,Master/Other,,,,,False,
HEI_000395--000010_411209,"Gata, Aude",Bilan du désarmement nucléaire depuis la fin de la guerre froide,2006.0,Master/Other,,,,,False,
HEI_000395--000011_411209,"Solioz, Grégoire",Le Liban dans le processus de paix au Proche-Orient,2006.0,Master/Other,,,,,False,
HEI_000395--000012_411209,"Kalva, Janis",The year of terror,2006.0,Master/Other,,,,,False,
HEI_000395--000013_411209,"Arbia, Ali",The road not taken,2006.0,Master/Other,,,,,False,
HEI_000395--000014_411209,"Borda, Andrew N.G.",Trust and trade in OECD countries,2006.0,Master/Other,,,,,False,
HEI_000395--000015_411209,"Huckerby, Gemma Louise Victoria",How does the experience of large-scale conflict make possible in its aftermath forms of gendered violence that would have been culturally incoherent before the conflict began ?,2006.0,Master/Other,,,,,False,
HEI_000395--000016_411209,"Wood, Benjamin H.",Influenza pandemic,2006.0,Master/Other,,,,,False,
HEI_000396--000001_410206,"Antun, Mireli Barreto",Legitimacy of extraterritorial measures for the protection of the environment under WTO law,2006.0,Master/Other,,,,,False,
HEI_000371--000009_411209,"Friart, Liza",The formulation of the European security identity from 1989s to 1999s,2003.0,Master/Other,,,,,False,
HEI_000396--000002_410206,"Galán Aguirre, Sabina Ivanova",Preliminary measures by the international tribunals,2006.0,Master/Other,,,,,False,
HEI_000396--000003_410206,"Kantchevski, Petko Dimitrov",The differences between the panel procedures of the GATT and the WTO,2006.0,Master/Other,,,,,False,
HEI_000396--000004_410206,"Mechoulam, Patricia",AIDS in Russia,2006.0,Master/Other,,,,,False,
HEI_000396--000005_410206,"Liao, Albert Philip Winston",Terrorism and torture,2006.0,Master/Other,,,,,False,
HEI_000396--000006_410206,"Sadiq, Hussein",The role of political will on trade access and debt relief,2006.0,Master/Other,,,,,False,
HEI_000396--000007_410206,"Brunner, Elgin Medea",Gender and the framing of war,2006.0,Master/Other,,,,,False,
HEI_000396--000008_410206,"Ichim, Octavian",Termination of disarmament treaties,2006.0,Master/Other,,,,,False,
HEI_000396--000009_410206,"La Spada, Lorenzo",L'article 9 de la constitution japonaise et l'évolution de l'arrangement militaire américano-japonais,2006.0,Master/Other,,,,,False,
HEI_000396--000010_410206,"Moser, Chantal",Economic impacts on Switzerland of the Doha Round trade liberalisation in agriculture,2006.0,Master/Other,,,,,False,
HEI_000396--000011_410206,"Grossrieder, Erika Vianna",Preference erosion,2006.0,Master/Other,,,,,False,
HEI_000369--000004_410301,"Alcidi, Cinzia",Asset price misalignments and monetary policy reaction,2003.0,Master/Other,,,,,False,
HEI_000371--000010_411209,"Diedat, David",La responsabilité internationale des états soutenant le terrorisme,2003.0,Master/Other,,,,,False,
HEI_000396--000012_410206,"Selkin, Serena",The success of the Cuban revolution,2006.0,Master/Other,,,,,False,
HEI_000396--000013_411209,"Clerc, Jean-Philippe",Autonomisme rhénan et politique d'occupation française (1919-1924),2006.0,Master/Other,,,,,False,
HEI_000396--000014_411209,"O'Bai Kamara, Amie Lina",Non-state actors in international economic disputes,2006.0,Master/Other,,,,,False,
HEI_000396--000015_411209,"Slavcheva, Irina",The American intervention in Kosovo crisis,2006.0,Master/Other,,,,,False,
HEI_000397--000001_411209,"Kirchberger, Martina","Determinants of HIV/AIDS in Burkina Faso, Ghana, Kenya and Tanzania",2006.0,Master/Other,,,,,False,
HEI_000397--000002_411209,"Fülöp, Anna",La Transylvanie dans les relations roumano-hongroises (1947-1955),2006.0,Master/Other,,,,,False,
HEI_000397--000003_411209,"Esmenjaud, Romain",Les relations franco-américaines en Afrique francophone subsaharienne depuis la fin de la guerre froide,2006.0,Master/Other,,,,,False,
HEI_000397--000004_411209,"Meier, Simone",Global capital flows and national governance,2006.0,Master/Other,,,,,False,
HEI_000397--000005_411209,"Guignard, Laure-Anne",Financial liberalization and private savings,2006.0,Master/Other,,,,,False,
HEI_000397--000006_411209,"Schmid, Myriam",Les implications en droit international de la construction par Israël d'un mur en territoire palestinien occupé,2006.0,Master/Other,,,,,False,
HEI_000371--000011_411209,"Gineva, Nina",Returns and risk factor exposures of hedge funds,2003.0,Master/Other,,,,,False,
HEI_000397--000007_411209,"Fischer, Eliane",Limiting human rights in the name of democracy,2006.0,Master/Other,,,,,False,
HEI_000397--000008_411209,"Portailler, Barbara",La présomption d'innocence en droit international pénal,2006.0,Master/Other,,,,,False,
HEI_000397--000009_411209,"Anwar, Sarah",The impact of liberalization in trade in services on economic growth,2006.0,Master/Other,,,,,False,
HEI_000397--000010_411209,"Esparza Pérez, Alejandro",Ricardian equivalence,2006.0,Master/Other,,,,,False,
HEI_000397--000011_411209,"Gaberell, Laurent",A political history of intellectual property,2006.0,Master/Other,,,,,False,
HEI_000397--000012_410301,"Geremia, Valeria",Female genital mutilation and child's right to health,2006.0,Master/Other,,,,,False,
HEI_000397--000013_410301,"Skröder, Emina","La justice en transition au Timor oriental, un mécanisme de lutte contre l'impunité ?",2006.0,Master/Other,,,,,False,
HEI_000397--000014_410301,"Gardaz, Adrienne",La responsabilité internationale de l'état contractant de compagnies militaires privées,2006.0,Master/Other,,,,,False,
HEI_000397--000015_410301,"Brechtel, Cathrin",The impact of the European Charter of Fundamental Rights on the Protection of Human Rights in the European Union legal system,2006.0,Master/Other,,,,,False,
HEI_000397--000016_410301,"Mahon, Claire",Participation of non-governmental organisations in the United Nations Human Rights Treaty body communications procedures,2006.0,Master/Other,,,,,False,
HEI_000371--000012_411209,"Timponi Cambiaghi, Cristina",The implementing legislation for the Rome Statute,2003.0,Master/Other,,,,,False,
HEI_000398--000001_410301,"Samaniego, Myriam",The duty of states to cooperate with international criminal tribunals,2006.0,Master/Other,,,,,False,
HEI_000398--000002_410301,"Iorio, Anabela Verónica",Institutional law aspects regarding the management of international watercourses,2006.0,Master/Other,,,,,False,
HEI_000398--000003_410301,"Luchesi, Thiago",On treaty interpretation,2006.0,Master/Other,,,,,False,
HEI_000398--000004_410301,"Lali, Armel",La conditionnalité légaliste dans la pratique récente des Nations Unies en matière de création d'états,2006.0,Master/Other,,,,,False,
HEI_000398--000005_410301,"Capocchi, Cecilia",Palisad,2006.0,Master/Other,,,,,False,
HEI_000398--000006_410301,"Lopez, Cristina",The impact of international tribunals on the maintenance and restoration of peace,2006.0,Master/Other,,,,,False,
HEI_000398--000007_410301,"Ilie, Patricia Adelina",Contrats d'état et contrats administratifs,2006.0,Master/Other,,,,,False,
HEI_000398--000008_410206,"Rivière, Cécile",Le colonialisme espagnol au Maroc sous la Seconde République (1931-1936),2006.0,Master/Other,,,,,False,
HEI_000398--000009_410206,"Gjosevska, Bisera","Market structure, regulatory governance, legal origin, and institutions",2006.0,Master/Other,,,,,False,
HEI_000398--000010_410206,"Bellon, Marie",The millennium development goals,2006.0,Master/Other,,,,,False,
HEI_000371--000013_411209,"Pfister, Mike",Foreign direct investment,2003.0,Master/Other,,,,,False,
HEI_000398--000011_410206,"Niang, Nafy Safaou",La question du travail des enfants,2006.0,Master/Other,,,,,False,
HEI_000398--000012_410206,"Spichiger, Roland","Is fiscal federalism a determinant of fiscal discipline, budgetary institutions of both ?",2006.0,Master/Other,,,,,False,
HEI_000398--000013_410206,"Lundberg, Anna Sofia Elisabeth",Media and democratic governance in Sub-Saharan Africa,2006.0,Master/Other,,,,,False,
HEI_000398--000014_410206,"Schütz, Andreas",Regime consolidation through securitization ?,2006.0,Master/Other,,,,,False,
HEI_000399--000001_410206,"Capan, Zeynep Gulsah",Continuity in strategies of U.S. foreign policy,2006.0,Master/Other,,,,,False,
HEI_000399--000002_410206,"Lanza, Nicolas","Le CICR et le soulèvement des Mau-Mau au Kenya, 1952-1959",2006.0,Master/Other,,,,,False,
HEI_000399--000003_410206,"Latipov, Olim",The determinants of foreign direct investment in transition countries,2006.0,Master/Other,,,,,False,
HEI_000399--000004_410206,"Jonsson, Patricia Johanna",Sexual exploitation across borders,2006.0,Master/Other,,,,,False,
HEI_000399--000005_411210,"Vacotto, Beatriz","Le système international, l'OIT et les mécanismes pour garantir le respect du droit international du travail",2006.0,Master/Other,,,,,False,
HEI_000399--000006_411210,"Orgonas, Gerhard",Football and identity in Europe,2006.0,Master/Other,,,,,False,
HEI_000371--000014_411209,"Alloisio, Isabella",US-Saudi relations and the impact of 11 September 2001,2003.0,Master/Other,,,,,False,
HEI_000399--000007_411210,"Davis, Katharina",The relationship between economic crises and children's health,2006.0,Master/Other,,,,,False,
HEI_000399--000008_411210,"Nikièma, Suzy H.",La notion d'expropriation indirecte dans l'arbitrage mixte et la souveraineté de l'état d'accueil,2006.0,Master/Other,,,,,False,
HEI_000399--000009_411210,"Dzouali, Nadège Antoinette",La contribution de la jurisprudence des tribunaux pénaux internationaux pour le Rwanda et l'ex-Yougoslavie à la définition du crime de génocide,2006.0,Master/Other,,,,,False,
HEI_000399--000010_411210,"Coonen, Théodore Francis",External actors and armed forces restructuring in post-conflict states,2006.0,Master/Other,,,,,False,
HEI_000399--000011_411210,"Smith, Sonia",Global crisis,2006.0,Master/Other,,,,,False,
HEI_000399--000012_411210,"Ciocia, Agustina",Between idealism and realism,2006.0,Master/Other,,,,,False,
HEI_000399--000013_411210,"Bozzola, Martina","Contractual choices, governance and performance in the Italian water industry",2006.0,Master/Other,,,,,False,
HEI_000399--000014_411210,"Glayre, Samuel",Determinants of the Swiss bilateral development AID,2006.0,Master/Other,,,,,False,
HEI_000399--000015_411210,"Kohler, Pierre","The economics of fair trade coffee, for whose benefit ?",2006.0,Master/Other,,,,,False,
HEI_000399--000016_411210,"Gomes, Tamara Ann",United Nations' sanctions and their effect on trade,2006.0,Master/Other,,,,,False,
HEI_000371--000015_411209,"Michaelides, Aris",The construction of the Cypriot state,2003.0,Master/Other,,,,,False,
